model,trained_task,step,eval_task,omega,rho_T,rho_P,scale,shape,delta,gamma,bound_total,loss_T,loss_P,delta_risk,loss_T_full,loss_P_full,delta_risk_full,bound_holds,train_loss,eval_loss
Llama-3.1-8B,triviaqa,900,squad,0.8824654470858392,138.1987533835427,140.06641713082445,3.4881678729104673,4550.233677830837,67.4812703326171,0.0,67.4812703326171,1.5736377239227295,1.5350762605667114,0.038561463356018066,2.036574125289917,2.0276362895965576,0.008937835693359375,True,0.43519296646118166,1.0012600421905518
Llama-3.1-8B,triviaqa,900,triviaqa,0.8249812521331422,140.93099064229665,145.51686169061048,21.03021327176302,7178.5113719635165,84.85011246448221,0.0,84.85011246448221,1.5481045246124268,1.0601558685302734,0.4879486560821533,2.92179274559021,2.3739700317382812,0.5478227138519287,True,0.43519296646118166,1.0012600421905518
Llama-3.1-8B,triviaqa,900,gsm8k,0.9817294630198877,137.14575070762805,138.1176012129312,0.9444934046579644,692.16986970513,26.32706522022134,0.0,26.32706522022134,1.2760233879089355,1.4778482913970947,0.20182490348815918,1.6383130550384521,1.7248598337173462,0.08654677867889404,True,0.43519296646118166,1.0012600421905518
Llama-3.1-8B,triviaqa,950,arc,0.6987115819100694,137.55155496585508,142.78767085368293,27.416909590763236,11835.01047267311,108.9147711849218,0.0,108.9147711849218,0.4886452555656433,0.755849301815033,0.26720404624938965,1.7515153884887695,1.7993522882461548,0.047836899757385254,True,0.5517367839813232,1.0019365549087524
Llama-3.1-8B,triviaqa,950,mmlu,0.7424323899974092,138.90859524172365,142.0554028817845,9.902398323545288,10165.017235337054,100.8708066472188,0.0,100.8708066472188,0.8992571234703064,1.415046215057373,0.5157890915870667,1.8720897436141968,1.9009099006652832,0.028820157051086426,True,0.5517367839813232,1.0019365549087524
Llama-3.1-8B,triviaqa,950,squad,0.8881834161670193,138.1987533835427,140.1379702073082,3.760561889575121,4331.079581211249,65.83950290745537,0.0,65.83950290745537,1.5736377239227295,1.497412919998169,0.07622480392456055,2.036574125289917,2.0245184898376465,0.012055635452270508,True,0.5517367839813232,1.0019365549087524
Llama-3.1-8B,triviaqa,950,triviaqa,0.8296072257699295,140.93099064229665,145.69948672543694,22.738554894924306,6997.544936750163,83.78713201706505,0.0,83.78713201706505,1.5481045246124268,1.0500519275665283,0.49805259704589844,2.92179274559021,2.331845283508301,0.5899474620819092,True,0.5517367839813232,1.0019365549087524
Llama-3.1-8B,triviaqa,950,gsm8k,0.9832459906699464,137.14575070762805,138.1761471490403,1.0617168264750292,634.986048712074,25.219987421458978,0.0,25.219987421458978,1.2760233879089355,1.480088710784912,0.20406532287597656,1.6383130550384521,1.7271504402160645,0.0888373851776123,True,0.5517367839813232,1.0019365549087524
Llama-3.1-8B,triviaqa,1000,arc,0.6895115553412796,137.55155496585508,142.9144296831612,28.76042523352112,12207.227048460096,110.61639785173632,0.0,110.61639785173632,0.4886452555656433,0.7751707434654236,0.2865254878997803,1.7515153884887695,1.806561827659607,0.0550464391708374,True,0.4462750434875488,1.004284143447876
Llama-3.1-8B,triviaqa,1000,mmlu,0.7320048076127411,138.90859524172365,142.27326655727185,11.321013061672906,10592.767038981123,102.97615283182216,0.0,102.97615283182216,0.8992571234703064,1.4372361898422241,0.5379790663719177,1.8720897436141968,1.9091746807098389,0.03708493709564209,True,0.4462750434875488,1.004284143447876
Llama-3.1-8B,triviaqa,1000,squad,0.8808511186419189,138.1987533835427,140.25284632153245,4.219297797899307,4618.870373592089,67.99330607780436,0.0,67.99330607780436,1.5736377239227295,1.534733772277832,0.03890395164489746,2.036574125289917,2.025273323059082,0.011300802230834961,True,0.4462750434875488,1.004284143447876
Llama-3.1-8B,triviaqa,1000,triviaqa,0.8188309594121349,140.93099064229665,145.63179803339844,22.09759012823722,7436.638940242061,86.36397704118481,0.0,86.36397704118481,1.5481045246124268,1.0847574472427368,0.46334707736968994,2.92179274559021,2.3406894207000732,0.5811033248901367,True,0.4462750434875488,1.004284143447876
Llama-3.1-8B,triviaqa,1000,gsm8k,0.9808158811872678,137.14575070762805,138.23805060132094,1.1931190577614814,727.4142558065715,26.992728184908117,0.0,26.992728184908117,1.2760233879089355,1.47288179397583,0.19685840606689453,1.6383130550384521,1.7220313549041748,0.08371829986572266,True,0.4462750434875488,1.004284143447876
Llama-3.1-8B,triviaqa,1050,arc,0.6652893102668241,137.55155496585508,143.6231789800772,36.86461817007878,13224.815379605898,115.15936782466278,0.0,115.15936782466278,0.4886452555656433,0.8902667164802551,0.4016214609146118,1.7515153884887695,1.8339492082595825,0.08243381977081299,True,0.2471764326095581,1.0355027914047241
Llama-3.1-8B,triviaqa,1050,mmlu,0.7142272623727566,138.90859524172365,142.85305913028998,15.558795368203832,11341.472794444886,106.56937453984185,0.0,106.56937453984185,0.8992571234703064,1.6086722612380981,0.7094151377677917,1.8720897436141968,1.9358861446380615,0.06379640102386475,True,0.2471764326095581,1.0355027914047241
Llama-3.1-8B,triviaqa,1050,squad,0.8687424681600396,138.1987533835427,141.12354012248247,8.554377468277867,5119.856834390317,71.6129262902906,0.0,71.6129262902906,1.5736377239227295,1.5429457426071167,0.030691981315612793,2.036574125289917,2.0300869941711426,0.006487131118774414,True,0.2471764326095581,1.0355027914047241
Llama-3.1-8B,triviaqa,1050,triviaqa,0.7911452835447499,140.93099064229665,147.06325851453738,37.604709256915875,8657.34992971414,93.24674063457154,0.0,93.24674063457154,1.5481045246124268,1.0944082736968994,0.45369625091552734,2.92179274559021,2.3264622688293457,0.5953304767608643,True,0.2471764326095581,1.0355027914047241
Llama-3.1-8B,triviaqa,1050,gsm8k,0.9776993471586957,137.14575070762805,138.66355259699327,2.303722575360621,848.1882492638341,29.163195501165415,0.0,29.163195501165415,1.2760233879089355,1.4973070621490479,0.2212836742401123,1.6383130550384521,1.7442090511322021,0.10589599609375,True,0.2471764326095581,1.0355027914047241
Llama-3.1-8B,triviaqa,1100,arc,0.6513874558546546,137.55155496585508,144.0501059819359,42.23116530860512,13815.038271891204,117.71690378700848,0.0,117.71690378700848,0.4886452555656433,0.940392017364502,0.45174676179885864,1.7515153884887695,1.854532241821289,0.10301685333251953,True,0.30745255947113037,1.0854004621505737
Llama-3.1-8B,triviaqa,1100,mmlu,0.7032740293455362,138.90859524172365,143.2309188313195,18.68248121317691,11807.323224785747,108.7474399974497,0.0,108.7474399974497,0.8992571234703064,1.6864091157913208,0.7871519923210144,1.8720897436141968,1.958216905593872,0.08612716197967529,True,0.30745255947113037,1.0854004621505737
Llama-3.1-8B,triviaqa,1100,squad,0.8606494360007569,138.1987533835427,141.51306794766523,10.98468102995469,5450.53833353317,73.90211779484486,0.0,73.90211779484486,1.5736377239227295,1.5905866622924805,0.016948938369750977,2.036574125289917,2.0353312492370605,0.0012428760528564453,True,0.30745255947113037,1.0854004621505737
Llama-3.1-8B,triviaqa,1100,triviaqa,0.7672719597717701,140.93099064229665,147.73743895558778,46.327738641503636,9691.160339040007,98.67871137019124,0.0,98.67871137019124,1.5481045246124268,1.1433258056640625,0.40477871894836426,2.92179274559021,2.3419346809387207,0.5798580646514893,True,0.30745255947113037,1.0854004621505737
Llama-3.1-8B,triviaqa,1100,gsm8k,0.9747632830110801,137.14575070762805,138.86945618729686,2.971160580640277,961.2845095231886,31.052466409350302,0.0,31.052466409350302,1.2760233879089355,1.5184859037399292,0.24246251583099365,1.6383130550384521,1.7625384330749512,0.12422537803649902,True,0.30745255947113037,1.0854004621505737
Llama-3.1-8B,triviaqa,1150,arc,0.6494064615305507,137.55155496585508,144.30066170353223,45.55044175655914,13917.70830942388,118.16623354909997,0.0,118.16623354909997,0.4886452555656433,0.9130560159683228,0.42441076040267944,1.7515153884887695,1.8587769269943237,0.1072615385055542,True,0.2312068223953247,1.1150784492492676
Llama-3.1-8B,triviaqa,1150,mmlu,0.6995779781867408,138.90859524172365,143.48003256664524,20.89803921568626,11975.188165589878,109.52664609493694,0.0,109.52664609493694,0.8992571234703064,1.6828936338424683,0.7836365103721619,1.8720897436141968,1.9629508256912231,0.09086108207702637,True,0.2312068223953247,1.1150784492492676
Llama-3.1-8B,triviaqa,1150,squad,0.8558058707325249,138.1987533835427,141.63346161858286,11.797220659852607,5644.787140698812,75.21026765913457,0.0,75.21026765913457,1.5736377239227295,1.6041213274002075,0.030483603477478027,2.036574125289917,2.0375330448150635,0.0009589195251464844,True,0.2312068223953247,1.1150784492492676
Llama-3.1-8B,triviaqa,1150,triviaqa,0.7570492228879039,140.93099064229665,147.85371073225787,47.924053443952644,10124.81325152865,100.85998862270709,0.0,100.85998862270709,1.5481045246124268,1.1842117309570312,0.3638927936553955,2.92179274559021,2.3608994483947754,0.5608932971954346,True,0.2312068223953247,1.1150784492492676
Llama-3.1-8B,triviaqa,1150,gsm8k,0.972722232732667,137.14575070762805,138.95065031492857,3.257662592433545,1039.6370664309586,32.29388067457041,0.0,32.29388067457041,1.2760233879089355,1.5196906328201294,0.24366724491119385,1.6383130550384521,1.7660067081451416,0.12769365310668945,True,0.2312068223953247,1.1150784492492676
Llama-3.1-8B,triviaqa,1200,arc,0.6448701538438634,137.55155496585508,144.32982771937546,45.9449815211168,14100.638101354874,118.93940929261416,0.0,118.93940929261416,0.4886452555656433,0.9638103246688843,0.47516506910324097,1.7515153884887695,1.866201400756836,0.1146860122680664,True,0.18955217599868773,1.1280713081359863
Llama-3.1-8B,triviaqa,1200,mmlu,0.6969485214829815,138.90859524172365,143.4915143645604,21.003147686462825,12080.968202506798,110.00896031775439,0.0,110.00896031775439,0.8992571234703064,1.7282508611679077,0.8289937376976013,1.8720897436141968,1.9725100994110107,0.10042035579681396,True,0.18955217599868773,1.1280713081359863
Llama-3.1-8B,triviaqa,1200,squad,0.8541213189688485,138.1987533835427,141.7201514841963,12.400244583286673,5714.227896177737,75.67448804426115,0.0,75.67448804426115,1.5736377239227295,1.628080129623413,0.054442405700683594,2.036574125289917,2.038302183151245,0.001728057861328125,True,0.18955217599868773,1.1280713081359863
Llama-3.1-8B,triviaqa,1200,triviaqa,0.7502918418153547,140.93099064229665,148.05759587448767,50.78850213549249,10420.772742948633,102.33064665623942,0.0,102.33064665623942,1.5481045246124268,1.1882233619689941,0.3598811626434326,2.92179274559021,2.3791422843933105,0.5426504611968994,True,0.18955217599868773,1.1280713081359863
Llama-3.1-8B,triviaqa,1200,gsm8k,0.9724156050474771,137.14575070762805,138.98512803475438,3.3833089515463963,1051.5844261505715,32.48026685700285,0.0,32.48026685700285,1.2760233879089355,1.522640347480774,0.24661695957183838,1.6383130550384521,1.7693932056427002,0.13108015060424805,True,0.18955217599868773,1.1280713081359863
Llama-3.1-8B,triviaqa,1250,arc,0.6464683812254669,137.55155496585508,144.36623234744093,46.43982781509781,14040.72017756002,118.68934242540531,0.0,118.68934242540531,0.4886452555656433,0.9317994117736816,0.44315415620803833,1.7515153884887695,1.869808554649353,0.1182931661605835,True,0.24225332736968994,1.1348332166671753
Llama-3.1-8B,triviaqa,1250,mmlu,0.6971859001645536,138.90859524172365,143.55476362950716,21.5868806876389,12076.826210104251,109.99278653980855,0.0,109.99278653980855,0.8992571234703064,1.703574776649475,0.8043176531791687,1.8720897436141968,1.9745972156524658,0.10250747203826904,True,0.24225332736968994,1.1348332166671753
Llama-3.1-8B,triviaqa,1250,squad,0.8542339477385942,138.1987533835427,141.69174628492306,12.200999409093496,5708.671676085613,75.63645070661835,0.0,75.63645070661835,1.5736377239227295,1.6056411266326904,0.03200340270996094,2.036574125289917,2.038578748703003,0.0020046234130859375,True,0.24225332736968994,1.1348332166671753
Llama-3.1-8B,triviaqa,1250,triviaqa,0.7476127822570564,140.93099064229665,148.04216716170288,50.56883149015449,10531.477166883808,102.86907211778457,0.0,102.86907211778457,1.5481045246124268,1.2087593078613281,0.33934521675109863,2.92179274559021,2.4144978523254395,0.5072948932647705,True,0.24225332736968994,1.1348332166671753
Llama-3.1-8B,triviaqa,1250,gsm8k,0.9723615669128005,137.14575070762805,138.9793877651708,3.3622248587940167,1053.6009747565374,32.510970450223894,0.0,32.510970450223894,1.2760233879089355,1.521120548248291,0.24509716033935547,1.6383130550384521,1.7698931694030762,0.13158011436462402,True,0.24225332736968994,1.1348332166671753
Llama-3.1-8B,triviaqa,1300,arc,0.6471036702168056,137.55155496585508,144.40658118801164,46.99138450645414,14019.406475979711,118.60184594046656,0.0,118.60184594046656,0.4886452555656433,0.927018940448761,0.4383736848831177,1.7515153884887695,1.8672561645507812,0.11574077606201172,True,0.30080671310424806,1.1300475597381592
Llama-3.1-8B,triviaqa,1300,mmlu,0.6975835323531703,138.90859524172365,143.5915634798158,21.93019151897984,12064.05964504878,109.93629899431652,0.0,109.93629899431652,0.8992571234703064,1.7043148279190063,0.8050577044487,1.8720897436141968,1.9740785360336304,0.1019887924194336,True,0.30080671310424806,1.1300475597381592
Llama-3.1-8B,triviaqa,1300,squad,0.8550814931489237,138.1987533835427,141.71459013737044,12.361108079565893,5676.394060304487,75.4238368712707,0.0,75.4238368712707,1.5736377239227295,1.6035116910934448,0.029873967170715332,2.036574125289917,2.038262367248535,0.001688241958618164,True,0.30080671310424806,1.1300475597381592
Llama-3.1-8B,triviaqa,1300,triviaqa,0.7494456084623805,140.93099064229665,148.04557696954856,50.617338607919876,10455.238793993884,102.49807867761133,0.0,102.49807867761133,1.5481045246124268,1.1954054832458496,0.35269904136657715,2.92179274559021,2.406285047531128,0.515507698059082,True,0.30080671310424806,1.1300475597381592
Llama-3.1-8B,triviaqa,1300,gsm8k,0.9723503605231458,137.14575070762805,138.9951644809445,3.4203313049326134,1054.1478235997731,32.52027298324394,0.0,32.52027298324394,1.2760233879089355,1.5214033126831055,0.24537992477416992,1.6383130550384521,1.770534634590149,0.13222157955169678,True,0.30080671310424806,1.1300475597381592
Llama-3.1-8B,triviaqa,1350,arc,0.6472303747971655,137.55155496585508,144.43659347167207,47.403755226582696,14017.285553914833,118.59464283491653,0.0,118.59464283491653,0.4886452555656433,0.9104670286178589,0.4218217730522156,1.7515153884887695,1.8689669370651245,0.11745154857635498,True,0.25610396862030027,1.1366666555404663
Llama-3.1-8B,triviaqa,1350,mmlu,0.6973287546651648,138.90859524172365,143.6487125618489,22.468712208551388,12079.028799320671,110.00680665999364,0.0,110.00680665999364,0.8992571234703064,1.6799172163009644,0.780660092830658,1.8720897436141968,1.9744338989257812,0.10234415531158447,True,0.25610396862030027,1.1366666555404663
Llama-3.1-8B,triviaqa,1350,squad,0.8537554977498502,138.1987533835427,141.7254792836489,12.437795574479788,5728.772872721968,75.77077713931966,0.0,75.77077713931966,1.5736377239227295,1.6030080318450928,0.02937030792236328,2.036574125289917,2.039149522781372,0.002575397491455078,True,0.25610396862030027,1.1366666555404663
Llama-3.1-8B,triviaqa,1350,triviaqa,0.7467969460802322,140.93099064229665,148.0436717505434,50.59023254761038,10565.6273171052,103.03503069176429,0.0,103.03503069176429,1.5481045246124268,1.2103890180587769,0.3377155065536499,2.92179274559021,2.413151264190674,0.5086414813995361,True,0.25610396862030027,1.1366666555404663
Llama-3.1-8B,triviaqa,1350,gsm8k,0.9719803579705031,137.14575070762805,139.01307123385928,3.4868859476844594,1068.3918653302549,32.73955942400477,0.0,32.73955942400477,1.2760233879089355,1.5217509269714355,0.2457275390625,1.6383130550384521,1.7709922790527344,0.13267922401428223,True,0.25610396862030027,1.1366666555404663
Llama-3.1-8B,triviaqa,1400,arc,0.6477481366004278,137.55155496585508,144.44552461952875,47.526817585773586,13997.577789507608,118.51204414359488,0.0,118.51204414359488,0.4886452555656433,0.9078338146209717,0.41918855905532837,1.7515153884887695,1.8682079315185547,0.11669254302978516,True,0.16180753707885742,1.1401216983795166
Llama-3.1-8B,triviaqa,1400,mmlu,0.6976190834797922,138.90859524172365,143.656096993797,22.538772885939636,12068.062674398987,109.95727100690034,0.0,109.95727100690034,0.8992571234703064,1.6735950708389282,0.7743379473686218,1.8720897436141968,1.9748666286468506,0.10277688503265381,True,0.16180753707885742,1.1401216983795166
Llama-3.1-8B,triviaqa,1400,squad,0.8534922711613347,138.1987533835427,141.72962474952433,12.467052603108945,5739.252002487661,75.8400887070339,0.0,75.8400887070339,1.5736377239227295,1.6066898107528687,0.03305208683013916,2.036574125289917,2.039616107940674,0.003041982650756836,True,0.16180753707885742,1.1401216983795166
Llama-3.1-8B,triviaqa,1400,triviaqa,0.7465843825016835,140.93099064229665,148.03291705634607,50.437358790572794,10573.728956414032,103.07359659585283,0.0,103.07359659585283,1.5481045246124268,1.2207523584365845,0.3273521661758423,2.92179274559021,2.4188311100006104,0.5029616355895996,True,0.16180753707885742,1.1401216983795166
Llama-3.1-8B,triviaqa,1400,gsm8k,0.9719510429777207,137.14575070762805,139.00710231622102,3.464629810811633,1069.4637266462962,32.75558511852762,0.0,32.75558511852762,1.2760233879089355,1.5215731859207153,0.24554979801177979,1.6383130550384521,1.7705957889556885,0.13228273391723633,True,0.16180753707885742,1.1401216983795166
Llama-3.1-8B,triviaqa,1450,arc,0.6478284666134619,137.55155496585508,144.45046621910424,47.594976480208,13994.864441984004,118.50088361891743,0.0,118.50088361891743,0.4886452555656433,0.9066543579101562,0.41800910234451294,1.7515153884887695,1.8688455820083618,0.11733019351959229,True,0.2453619956970215,1.1403987407684326
Llama-3.1-8B,triviaqa,1450,mmlu,0.6973140837324346,138.90859524172365,143.6539412900606,22.518309118467158,12080.053978921855,110.01169159703127,0.0,110.01169159703127,0.8992571234703064,1.6786338090896606,0.7793766856193542,1.8720897436141968,1.9759272336959839,0.10383749008178711,True,0.2453619956970215,1.1403987407684326
Llama-3.1-8B,triviaqa,1450,squad,0.8529651382692921,138.1987533835427,141.73832438917842,12.528562903936974,5760.2553100807545,75.97883832347459,0.0,75.97883832347459,1.5736377239227295,1.607555627822876,0.033917903900146484,2.036574125289917,2.0393073558807373,0.0027332305908203125,True,0.2453619956970215,1.1403987407684326
Llama-3.1-8B,triviaqa,1450,triviaqa,0.7457282647456117,140.93099064229665,148.05369640755188,50.73293741840014,10610.939588918967,103.2553752902839,0.0,103.2553752902839,1.5481045246124268,1.2170417308807373,0.33106279373168945,2.92179274559021,2.4195356369018555,0.5022571086883545,True,0.2453619956970215,1.1403987407684326
Llama-3.1-8B,triviaqa,1450,gsm8k,0.9717935881602054,137.14575070762805,139.0148402477561,3.493495709016064,1075.5271040953103,32.8484489710599,0.0,32.8484489710599,1.2760233879089355,1.522572636604309,0.24654924869537354,1.6383130550384521,1.7711139917373657,0.13280093669891357,True,0.2453619956970215,1.1403987407684326
Llama-3.1-8B,triviaqa,1500,arc,0.647186529430382,137.55155496585508,144.4494990558846,47.58163266917307,14020.280364711623,118.60801826765675,0.0,118.60801826765675,0.4886452555656433,0.9122788906097412,0.4236336350440979,1.7515153884887695,1.870700716972351,0.11918532848358154,True,0.3194440841674805,1.1424821615219116
Llama-3.1-8B,triviaqa,1500,mmlu,0.6975575462128469,138.90859524172365,143.66583588230827,22.631338512430027,12071.336932494594,109.97257963241121,0.0,109.97257963241121,0.8992571234703064,1.6700146198272705,0.7707574963569641,1.8720897436141968,1.9751582145690918,0.10306847095489502,True,0.3194440841674805,1.1424821615219116
Llama-3.1-8B,triviaqa,1500,squad,0.8529913000101259,138.1987533835427,141.73703987862547,12.51947132128503,5759.178201286788,75.97168994176761,0.0,75.97168994176761,1.5736377239227295,1.6086004972457886,0.03496277332305908,2.036574125289917,2.039724588394165,0.003150463104248047,True,0.3194440841674805,1.1424821615219116
Llama-3.1-8B,triviaqa,1500,triviaqa,0.7459909724162942,140.93099064229665,148.04314647988312,50.58276065811531,10599.221284552776,103.19788779432886,0.0,103.19788779432886,1.5481045246124268,1.2190396785736084,0.32906484603881836,2.92179274559021,2.4143612384796143,0.5074315071105957,True,0.3194440841674805,1.1424821615219116
Llama-3.1-8B,triviaqa,1500,gsm8k,0.9718648863018452,137.14575070762805,139.01724706938444,3.502498632067387,1072.8270379203298,32.807461598733866,0.0,32.807461598733866,1.2760233879089355,1.5223406553268433,0.24631726741790771,1.6383130550384521,1.7713613510131836,0.13304829597473145,True,0.3194440841674805,1.1424821615219116
